entropy,mig,mean_r,mean_g,mean_b,brightness,relative_r,relative_g,relative_b,density,mean_height,material
0.690118,53.8339423049792,95.50183638196744,99.01800374477892,123.6310672619905,318.15090738873687,0.2959186200235837,0.3108550252902025,0.3932263546862137,558.5563466732139,27.87746,AAC
0.46217188,90.6650889314304,125.0844131097561,130.5527820121951,171.9752286585366,427.6124237804878,0.2719631578034407,0.3059498534901568,0.4220869887064024,558.659217877095,37.85061,AAC
1.7689723,76.95502941070231,131.0700166068463,130.50645524187067,163.1724299566079,424.7489018053249,0.3028211576746309,0.3075527636487849,0.3896260786765841,531.4016047799706,64.11113,AAC
0.96691257,76.59228146336132,138.56697933268885,136.32257727379616,172.53175868105453,447.4213152875395,0.2977521812278211,0.3046240873239501,0.3976237314482286,446.6354864534614,31.0457,AAC
2.7781084,33.77506366708806,183.2980999935153,197.5577459308735,242.8301018092212,623.6859477336101,0.2851038581944318,0.3158524480032239,0.3990436938023442,20.653607231940008,19.80603,EPS
2.2525616,42.712535269186326,196.40794230208323,208.1303064317975,244.2712721294668,648.8095208633475,0.2958439791166836,0.3199947803146315,0.3841612405686848,27.18470964638966,17.97736,EPS
1.6571226,47.45426049967144,200.87706002958657,211.9228153953959,243.4757727544056,656.275648179388,0.297615307681434,0.3220519884537764,0.3803327038647894,21.29335860145221,28.82537,EPS
2.0317655,44.18080475178927,202.59737498466697,213.8965429120497,244.4910455084434,660.98496340516,0.2991811571589017,0.3227819464884048,0.3780368963526934,19.905118933085628,29.3266,EPS
1.8523679,39.9873433095253,191.6572416645603,204.4862588754337,243.6706955582619,639.8141960982559,0.2906659171390857,0.3188515145094494,0.390482568351465,22.01612681289044,17.87566,EPS
1.9440259,43.28041327876044,198.54023647515712,209.91115414156056,244.09650479765472,652.5478954143724,0.2963088440656798,0.3208084073630702,0.3828827485712499,19.239850978608786,29.32436,EPS
2.4822698,39.94323882553712,190.18925274560328,201.9861156280489,243.4147966544084,635.5901650280606,0.2915963633393449,0.3168599744910009,0.3915436621696541,20.44153720359771,28.95398,EPS
1.7900839,38.25016092087733,194.7337794957596,206.58045347025904,244.3901228869786,645.7043558529972,0.2932088279294687,0.3192364103244018,0.3875547617461293,21.26584970360722,18.76294,EPS
1.9745862,44.12665649622544,196.12805969829205,207.8691312225928,242.6111248110305,646.6083157319152,0.2940508503387664,0.3206662757368191,0.3852828739244143,21.24758751350107,28.63209,EPS
2.0782366,44.15981437649378,197.2112798600168,208.73726085401336,244.0174978973521,649.9660386113823,0.2960130096821027,0.3203123740037795,0.3836746163141177,25.717158020246416,17.42552,EPS
3.7354631,42.05007308308889,196.9492126445764,209.37023288527664,245.6913048999688,652.0107504298218,0.2966786628231125,0.3203839984768195,0.3829373387000678,24.651925529748443,19.58566,EPS
2.0576203,42.536128621708045,194.20492689765672,205.810054075706,244.230322451432,644.2453034247947,0.2939290155934916,0.3187116351486194,0.387359349257889,19.339865910263025,29.53849,EPS
1.2481896,44.47018786152205,191.1994301994302,203.50031269543464,242.1082447362936,636.8079876311583,0.2898863318455577,0.3187540651910612,0.3913596029633811,20.57189878625797,18.29351,EPS
2.1503751,36.727120260621966,189.41851667876657,202.25144243628444,244.14552367123915,635.8154827862902,0.2897577401787277,0.317233289545483,0.3930089702757892,21.14343707713126,19.51856,EPS
1.1142377,82.31161963466842,163.51982670163036,155.09681906282066,186.3566754075932,504.9733211720443,0.3117458303351204,0.3073937305257437,0.3808604391391358,1609.430509204435,18.38012,mortar
0.79479796,75.28821195773793,140.92632698443393,132.94260208192335,158.99129846272842,432.8602275290857,0.3161972164518912,0.3072529577496232,0.3765498257984856,1670.8392293458148,28.47922,mortar
1.1977732,89.62550531458707,124.4130657996064,132.0520022246941,171.45901428938137,427.9240823136819,0.2833197704985073,0.3087310193551523,0.4079492101463403,1925.7297356949728,16.59524,mortar
1.2192492,79.90465833706527,142.25009420677893,136.37135320600544,162.41464865829712,441.0360960710815,0.3160563113809701,0.3091811240435873,0.3747625645754425,2025.7426818009017,15.62386,mortar
1.4851446,75.35615419375618,169.43260628581243,154.12833924026916,178.39435432247186,501.9552998485534,0.3311808747105259,0.3070151906175022,0.3618039346719718,1862.8616726119697,22.72806,mortar
0.6037369,82.49995397016707,151.72281488942815,149.9808616821574,189.38258321505427,491.0862597866399,0.2966185857354573,0.3058374745149387,0.3975439397496039,1623.3766233766232,25.62484,mortar
1.4410689,73.63183983476556,168.0366111853034,151.96755805999803,174.16804012898604,494.1722093742875,0.3327301890126144,0.3076844909228086,0.359585320064577,1852.6082390010504,25.67502,mortar
1.7269254,75.89281594866401,185.1559250418416,169.98610310862347,210.69635360935047,565.8383817598157,0.3209783557143409,0.3006498112874288,0.3783718329982302,1668.900295850507,25.00835,mortar
0.96015215,84.88544984509679,143.5764811537547,137.3140336511794,163.88045114767954,444.77096595261366,0.3172884218204522,0.3085399667803726,0.3741716113991751,2034.7238589048632,14.15193,mortar
1.0136654,69.8377619839023,143.18696506073758,141.60686661979005,174.62648206968456,459.4203137502121,0.3070757287899656,0.3081648938612186,0.3847593773488157,1118.9158948219058,16.66068,mortar
0.59623015,78.64493579382838,142.75090028008714,143.07691281732093,179.9290001333748,465.7568132307829,0.3009301639194246,0.3068942810517694,0.3921755550288059,925.7116408238834,16.48231,mortar
1.2096138,76.53042488054514,149.2618908047139,135.21497442946372,152.27591922540478,436.7527844595824,0.3372795327011751,0.3093428743301903,0.3533775929686345,1599.6067160792618,24.70765,mortar
0.8136167,79.95469740798306,147.43293789705692,141.20828471411903,169.29472967716842,457.9359522883444,0.315387902946852,0.3082211553004161,0.3763909417527318,1564.3464070676946,27.24603,mortar
0.64061224,81.83625258151102,168.09586348237065,148.5204316366222,168.99974904847548,485.6160441674683,0.3395937056217463,0.3055099099726034,0.3548963844056501,1593.3631814590467,13.34085,mortar
0.54441416,87.89001298224383,144.91472946397056,139.5746054157632,167.66123745650748,452.1505723362412,0.3155868954042549,0.3082891242760721,0.3761239803196729,1757.6898932831136,13.5977,mortar
0.34976113,83.09413807858718,151.4382989183874,147.06047197640115,182.49778761061947,480.996558505408,0.3090612708445133,0.3054873853958846,0.385451343759602,1911.2406867508907,10.59927,mortar
0.6879729,82.27099009036961,160.1069715258434,145.7779325286289,167.51292169606933,473.3978257505416,0.3317155888051683,0.3076100799640194,0.3606743312308123,1677.77859183823,24.786,mortar
0.8598689,79.83776216156728,161.03699089318027,149.47939841594732,176.1490314734063,486.6654207825339,0.326180099230089,0.3068489543548071,0.3669709464151038,1569.206008583691,19.34933,mortar
0.71360135,76.70122077972408,168.79059108242888,152.37408330888823,176.0214872396597,497.18616163097687,0.3347440775620089,0.3061998343579379,0.359056088080053,2007.1258907363424,12.85255,mortar
0.84566945,63.76806752517225,149.99331223502716,140.9156565354989,168.35672060667582,459.26568937720185,0.321715319543398,0.3066619898773009,0.371622690579301,2028.4114192050267,19.372,mortar
0.8859881,73.4713011070244,151.3826054497947,138.1967151922359,163.75346713756568,453.3327877795963,0.3289038925864803,0.3046984629202955,0.3663976444932242,1817.6273254040864,21.27562,mortar
0.6094316,74.03920221387796,149.331166779508,132.75405100428796,153.91315730083502,435.998375084631,0.3370970934963677,0.3041679648977909,0.3587349416058413,1821.8941416679756,27.91915,mortar
1.2221632,76.1264948258738,178.93760778516875,140.8395951383756,154.8321630943582,474.6093660179025,0.374407739340892,0.2964493402026391,0.3291429204564688,1869.8836708315384,60.89042,ceramic_bricks
0.7017482,43.64902810231998,148.90683958196806,93.86244955678956,96.0740523574656,338.8433414962232,0.4365438277705978,0.2772599684930716,0.2861962037363306,1175.430844012373,17.16212,ceramic_bricks
0.54750013,64.95125495685257,206.8677273806697,155.22208501543577,179.43733080028497,541.5271431963904,0.3734325387534586,0.2874132381405042,0.3391542231060371,1888.9080558909784,26.94967,ceramic_bricks
2.3345664,59.011065411066426,168.9221887686368,142.82064357465123,163.11896818292783,474.8618005262158,0.3514009352181866,0.3008227696400583,0.347776295141755,2038.595280439572,64.23111,ceramic_bricks
1.7786641,36.39524975963408,148.74009503219764,101.19044591141888,108.94804444084764,358.8785853844642,0.4117820888396521,0.2820294367487217,0.3061884744116261,1733.8892787846262,11.41298,ceramic_bricks
0.4620359,72.67743942766195,169.50431413981337,114.94576509948936,120.88319539825086,405.33327463755353,0.4134072532014395,0.2838579374165167,0.3027348093820437,1596.4939740178431,16.29504,ceramic_bricks
0.403808,58.81007336281701,154.9694293478261,114.45692934782608,123.62173913043478,393.048097826087,0.3899398221157177,0.2913853894978881,0.318674788386394,1555.1715625771417,11.75508,ceramic_bricks
0.81564784,57.02927096616169,145.71079573320256,117.2793342324669,133.7967753800883,396.78690534575776,0.3644848967422746,0.2956223284050365,0.3398927748526889,2001.931688471332,14.99545,ceramic_bricks
1.1832471,50.776701944957125,139.6771655084663,91.1980229030048,95.415523147695,326.2907115591661,0.428765370597746,0.2786810329599171,0.2925535964423368,1267.7053824362606,25.50612,ceramic_bricks
0.7770099,46.58855744396597,145.0156967599874,99.2671594841145,111.80242214532872,356.08527838943064,0.4047781904781777,0.2786058334329436,0.3166159760888787,1721.0892372981257,11.03172,ceramic_bricks
0.68315166,71.09728479760072,161.1379173919924,140.2392783668302,162.22922930843487,463.6064250672575,0.34428827573951,0.3022367220758511,0.3534750021846388,1816.098782195443,58.95976,ceramic_bricks
0.7263305,67.8037720961868,159.81963625386763,134.5689759263452,155.85272809599277,450.2413402762056,0.3506465954140114,0.2990268534011418,0.3503265511848467,1775.6148888596608,61.10453,ceramic_bricks
1.0185099,50.34530522284782,134.9617885004334,110.32172782432824,126.14022922084176,371.4237455456034,0.3610353600019367,0.2966629881020188,0.3423016518960445,1570.7585796173605,33.20367,ceramic_bricks
0.45153338,63.640926009207405,116.3200731038684,86.88833384099908,94.02753579043558,297.23594273530307,0.3893812699661151,0.2918534349494419,0.3187652950844429,1534.948623620449,22.83646,ceramic_bricks
1.1282396,45.74275365457326,165.83202322181495,118.0517193889442,128.50342182765854,412.3871644384177,0.39847094813922,0.2865088540216386,0.3150201978391413,1794.0240019593437,14.57465,ceramic_bricks
0.7966172,68.9647264196258,122.48111919204752,105.74951567313497,119.07952488328516,347.31015974846764,0.3504652792654136,0.3041774055880055,0.3453573151465808,1867.80419117038,44.4717,ceramic_bricks
0.5475278,57.50524308546967,141.07180137554266,114.38563972489146,129.40090727281597,384.8583483732501,0.3630656518765729,0.2972576691704239,0.3396766789530031,1611.9577960140682,34.28556,ceramic_bricks
1.2090383,40.487618786693616,177.51026441123338,125.6188390722797,136.83899928833415,439.9681027718472,0.3982238243305186,0.2859932469689089,0.3157829287005724,1764.9041275697537,67.03351,ceramic_bricks
0.5037114,46.37541147000576,124.55805552688616,79.78847146248323,85.96459902982764,290.31112601919705,0.4294069587998586,0.2738912208539857,0.2967018203461556,1856.6037735849056,15.08007,ceramic_bricks
0.3185876,72.27274043838484,142.57636648539037,99.19835929578764,104.02894275970137,345.80366854087936,0.4065157771731009,0.2866311641853636,0.3068530586415354,1360.544217687075,9.37838,ceramic_bricks
1.1333475,66.12959546679804,158.27329887449375,152.41979369447986,192.7102548611577,503.40334743013136,0.3094690529778316,0.3029035748827604,0.3876273721394079,1038.9337810893064,9.03755,gypsum_fiber_composite
1.2912027,54.75231825499925,174.88363285701763,171.11450863504865,224.47723327781188,570.4753747698782,0.3028383940839097,0.2999103554369871,0.3972512504791031,1351.4607105284454,8.79225,gypsum_fiber_composite
0.9955325,58.97180757983274,172.49583617415018,166.5472387260154,215.10816207266,554.1512369728256,0.3082443662818884,0.3005620246061771,0.3911936091119345,1274.5435756114364,8.47313,gypsum_fiber_composite
1.5058649,55.95953475446935,165.54572704081633,162.7558354591837,209.8788584183673,538.1804209183674,0.3028823487472395,0.3026905732373677,0.3944270780153929,1293.1657274960266,9.00908,gypsum_fiber_composite
0.98571897,61.428560131041415,164.64621990107213,158.6009993220679,200.60446430813263,523.8516835312728,0.3113672063679467,0.3027152758648574,0.3859175177671959,1057.2207084468664,9.31185,gypsum_fiber_composite
0.80096126,70.48357830640286,163.9107950448974,154.84888903454151,193.25732450678376,512.0170085862227,0.3170055486294538,0.3023513584403354,0.3806430929302106,1171.6760061130922,7.88588,gypsum_fiber_composite
1.0491371,55.152658233182464,165.3263920636372,159.30437962878304,201.23630794550607,525.8670796379263,0.3100503647762163,0.3028649952404424,0.3870846399833411,1105.577689243028,9.33441,gypsum_fiber_composite
1.7838111,63.26322849540041,165.11774530803754,158.828373623011,199.80743829049368,523.7535572215422,0.3101249845533773,0.3033870715648235,0.3864879438817991,1031.7314746881875,11.39933,gypsum_fiber_composite
1.3297212,65.13470262526835,169.055264241101,161.9528428512626,204.79120210462264,535.7993091969863,0.3117771845557828,0.3023481010676711,0.3858747143765461,1157.425510283882,9.21772,gypsum_fiber_composite
1.6283014,57.45138740077326,166.83821077847668,160.6481235027948,203.24395164114705,530.7302859224185,0.310609295283846,0.3027997551192203,0.3865909495969336,1171.4198098742718,9.23425,gypsum_fiber_composite
1.1949315,65.07771665240487,158.22061282501463,150.46530390435584,186.803465429312,495.4893821586824,0.3154461886898846,0.3035857149526637,0.3809680963574517,1137.8126532614026,8.6207,gypsum_fiber_composite
1.7160497,49.11085271861951,155.3154089297826,144.88796181359814,173.7386074248493,473.9419781682301,0.3237059149701226,0.3056296911638296,0.3706643938660478,935.535740388832,14.66418,gypsum_fiber_composite
0.80236113,74.64827048432889,155.1935462184874,149.27025210084034,189.22342857142857,493.6872268907563,0.309511336519126,0.3021053785982082,0.3883832848826658,981.7456665132688,9.18146,gypsum_fiber_composite
0.7686133,66.14806611779228,161.79398966548817,153.5905289638292,189.8883940712537,505.2729127005711,0.3179629588125102,0.3037891088757767,0.3782479323117132,981.7045961624276,9.15792,gypsum_fiber_composite
0.5284463,72.56003122823081,161.2605438256405,153.8803374024205,193.2391680201184,508.3800492481794,0.3145341913317839,0.3025745604401336,0.3828912482280824,1043.6893203883494,8.63454,gypsum_fiber_composite
0.9006606,68.31356011752449,157.06172103455128,150.1422649973029,185.87925503222328,493.0832410640775,0.3144152258455727,0.3043131004352978,0.3812716737191294,1054.481546572935,9.31506,gypsum_fiber_composite
1.8426899,50.085818957976834,166.1950700373374,162.19746010606673,206.4651834764204,534.8577136198245,0.3053090448427381,0.3034448824782195,0.3912460726790422,1113.8132295719845,10.10137,gypsum_fiber_composite
1.5090094,59.44458872326295,159.01867517219063,152.97909058691198,190.8832801738085,502.8810459329112,0.3121816937861258,0.3041509178419277,0.3836673883719463,957.1162212554384,9.99029,gypsum_fiber_composite
1.2373725,63.96702833207505,161.00209983201344,155.1427685785137,196.5541156707464,512.6989840812735,0.309356713546123,0.3027858789602157,0.3878574074936612,1151.484135107472,9.58327,gypsum_fiber_composite
1.1579909,59.72539139184354,156.4717832478922,150.59918230733382,188.80337245265432,495.8743380078804,0.3123796611324423,0.3037670430171497,0.3838532958504078,1205.7641407705128,8.62745,gypsum_fiber_composite
0.7272911,66.268450309193,166.23355014913574,160.5236640672728,205.3848779961908,532.1420922125993,0.3094796446166573,0.3017133024785778,0.3888070529047648,1063.4920634920634,9.16697,gypsum_fiber_composite
1.3388608,58.39855375356343,169.39505830094393,164.65888742365354,211.86394711271515,545.9178928373126,0.3053649672755126,0.3019082195743628,0.3927268131501246,1193.1980565875965,9.98515,gypsum_fiber_composite
2.2368689,46.9643866532702,171.06883448238423,167.8116461285127,215.74985976150407,554.630340372401,0.3041284392049145,0.3026923230920532,0.3931792377030321,1228.1788694923284,10.07339,gypsum_fiber_composite
2.1642067,50.40192198393912,163.99413098838136,160.69594540824446,204.17152435142447,528.8616007480503,0.3043111874503192,0.3040456079176752,0.3916432046320056,1104.0024966840913,10.38653,gypsum_fiber_composite
1.7500849,49.44384377220481,158.25675395115874,154.9100770767913,194.34985596761217,507.51668699556217,0.3065480369915732,0.3053130185451261,0.3881389444633006,1043.932144410613,10.14266,gypsum_fiber_composite
1.6341459,53.451273736359376,171.54591327416685,166.40864523363464,212.82095532429884,550.7755138321004,0.3076621145072905,0.3023080682018545,0.3900298172908549,1205.248471174969,9.38862,gypsum_fiber_composite
2.1331286,55.753036799065285,100.75838926174497,99.65942001115364,119.45605853733582,319.8738678102344,0.3118414489691366,0.3114312106821268,0.3767273403487365,2569.552985307909,54.81865,concrete
1.6699709,68.22322989798704,98.77983232353624,97.87026272959775,113.16109796627325,309.81119301940726,0.3170903134995487,0.3154482335078836,0.3674614529925677,2512.664882431657,86.5569,concrete
1.9781821,64.73554510719957,123.0169193241181,113.36244556076588,126.9710177212934,363.3503826061774,0.3359673357399255,0.3117281837407075,0.3523044805193669,2458.4962909124474,58.63879,concrete
1.5806363,82.42524207728523,126.08571809456096,124.8236017300628,154.87541474108306,405.7847345657068,0.3069411609806819,0.307389618626623,0.385669220392695,2357.36382503818,40.67108,concrete
0.8604902,53.19439465265948,130.32638543282883,125.81732486314002,152.6687549401329,408.8124652361017,0.3151499367006236,0.3078036740856493,0.3770463892137271,2536.6770253667705,48.25716,concrete
2.4521952,80.78235442168369,110.49063011054416,104.9851922681656,122.7160525821932,338.19187496090296,0.3232218481873632,0.3098027771533775,0.3669753746592591,2058.9448019935103,60.54191,concrete
1.3872287,74.14098920893554,109.88999465323651,107.111057451836,129.57895099949982,346.5800031045724,0.314741308193608,0.3087233785596893,0.3765353132467027,1912.359722116192,53.4657,concrete
1.9524745,67.11282402998354,113.18903940168248,111.47054499632468,133.6027512338549,358.262335631862,0.3116826993055779,0.3107545107988986,0.3775627898955234,2859.090544550485,50.51859,concrete
1.4602618,79.17371787038024,136.5400109053056,131.8850151187191,161.41889592042432,429.843921944449,0.3141844770566123,0.3065239080857516,0.3792916148576361,2083.1835071317278,35.82894,concrete
1.532795,62.82788292645061,134.8966457087992,136.50751076284573,171.94940688202684,443.35356335367175,0.3005817709681577,0.3080531481058748,0.3913650809259676,2559.074744923394,56.25674,concrete
0.8881085,65.09975979953212,116.10479932965414,115.07680083215348,141.851483718108,373.0330838799157,0.3082494928133393,0.3083419594570057,0.3834085477296548,2202.666954596988,27.74288,concrete
1.3716338,57.56633607607332,117.93028979887724,114.74568841984592,138.7039465920394,371.3799248107625,0.3133937121119271,0.3088962657773172,0.3777100221107556,2399.619267089147,34.46644,concrete
1.1437093,56.11164034841045,118.44644140905824,118.94324626567617,146.2667145938174,383.6564022685518,0.3055892142056806,0.3099526800205416,0.3844581057737777,2448.2027769367187,56.07875,concrete
1.5601599,49.391589248787554,128.298681212456,120.34023337706276,145.31418904923012,393.95310363874887,0.3221359052298865,0.3053411565251018,0.3725229382450116,2385.9781928289635,56.40243,concrete
2.8632345,75.75251687821647,107.7076622315593,100.78160743464052,117.68937470821662,326.1786443744164,0.3275421605275172,0.3083889332002961,0.3640689062721866,2443.540204395444,34.70203,concrete
0.8639404,67.60961325719614,106.95981073993843,108.85739938433474,133.5732812678144,349.3904913920876,0.303490224915019,0.3113572860904267,0.385152488994554,2409.433834024332,57.24981,concrete
0.37775052,78.69140238203516,104.32734655630172,104.63610807434016,129.7198969233172,338.6833515539591,0.3034194489507152,0.3088514967632664,0.3877290542860184,1883.53702372394,25.66146,concrete
1.1776581,81.78322223223593,140.2764831178691,135.08775333741065,165.78899972583673,441.1532361811165,0.3126447737566861,0.3061001289834533,0.3812550972598605,2026.361172702636,33.81279,concrete
1.940375,41.69353997492043,119.90572070892264,117.34089619346952,147.54734154007335,384.7939584424655,0.305632892602753,0.3048969561517459,0.3894701512455011,703.8799942304918,16.14232,gypsum_board
2.5389369,25.78334406130772,135.9667251987368,123.20651611673745,141.63384106501144,400.80708238048567,0.3339725317648945,0.3074389975339806,0.358588470701125,757.2252927856638,11.31629,gypsum_board
3.156892,41.646197646738784,135.4266563845511,136.21046847888954,176.08434547908232,447.7214703425229,0.2896631129133038,0.3044848002163393,0.4058520868703569,449.79218462356,14.14006,gypsum_board
1.0273546,40.00926723910338,106.20887294542064,140.9624652925559,180.2987373583835,427.47007559636006,0.2431350472517772,0.3295750380858074,0.4272899146624153,785.3205467039191,11.09389,gypsum_board
2.4444447,51.34924713610799,74.76621095883505,85.36015763513684,113.92234200774732,274.0487106017192,0.2694055458771752,0.3115272283557562,0.4190672257670684,556.2047207291423,14.79375,gypsum_board
1.9101487,30.08968368016239,138.32436797134216,122.16770903681083,140.92122030713216,401.4132973152852,0.3396374628360132,0.3043471399426341,0.3560153972213527,590.7221868303701,13.94226,gypsum_board
1.5180995,31.583956547318813,134.60322492270362,120.25008805917577,140.46812257837266,395.321435560252,0.3331188264245592,0.3042208210675671,0.3626603525078737,592.7633474663484,13.01798,gypsum_board
1.4317234,44.73786612631651,113.4171895942488,137.63252406482272,174.6859997563056,425.7357134153771,0.2596534719437196,0.3228757936800629,0.4174707343762175,686.8203340444352,12.00004,gypsum_board
1.9647532,33.21161362077222,139.4399179725759,124.34183194580476,144.7529587006203,408.534708619001,0.3356351241268794,0.3046833931709184,0.3596814827022022,560.3527466470697,13.80733,gypsum_board
2.0430994,31.54636667301214,159.39814209204226,128.02890184368928,168.4490734158017,455.87611735153325,0.3394964681592099,0.281836958133667,0.378666573707123,702.2290941888932,12.08965,gypsum_board
1.7332895,42.15729132443485,156.58958780219143,157.01409936807931,204.128703113224,517.7323902834947,0.2963699291229416,0.3034562129874513,0.4001738578896071,641.09816344232,12.4813,gypsum_board
1.3473032,34.30243428427133,133.39260023628995,119.87373442804372,141.10662957811775,394.3729642424514,0.3307489430602341,0.3040072120300789,0.3652438449096869,585.1788326691218,12.33649,gypsum_board
2.1750622,32.67047171895185,158.42463600407606,129.79434877977167,166.49327276809618,454.712257551944,0.3397791078879094,0.2862343323843032,0.3739865597277873,760.324866079143,12.42699,gypsum_board
1.4383795,35.17378463742813,149.44656399145023,124.32658917225427,157.36143237782915,431.1345855415336,0.3321520561640131,0.2896866920720283,0.3781612517639585,713.1537242472266,10.66325,gypsum_board
1.8454344,45.16529713886782,189.62047842967584,178.76077377631535,226.99607191246628,595.3773241184574,0.3123480140038785,0.3003511337631546,0.3873008522329668,654.2397660818713,13.09367,gypsum_board
2.6156487,42.98946049458469,154.00795421191663,153.49255209862048,197.93388611681831,505.4343924273555,0.2972598714452745,0.3034140807387595,0.399326047815966,656.1493272692818,12.64747,gypsum_board
